ProductID,Name,ProductNumber,Color,StandardCost,ListPrice,Size,Weight,ProductCategoryID,ProductModelID,SellStartDate,SellEndDate,DiscontinuedDate,ThumbNailPhoto,ThumbnailPhotoFileName,rowguid,ModifiedDate
750,"Road-150 Red, 44",BK-R93R-44,Red,2171.2942,3578.2700,44,6245.93,6,25,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJIEB8a8wzk0OlhUWdAWLfn5/fn5+dzb29vk6KkuN/l4iFshKdPKzsTBxfnr7Idqb0hDSahFTfT0+u3t9fHx8ePj5O7t+MZqdmZdZIN9g/Du9ODe5L3FzucAD3CFn+nz9qA5RtTS1PX1/MzJ1c01TyokKrI= (truncated),superlight_red_small.gif,C19E1136-5DA4-4B40-8758-54A85D7EA494,2008-03-11T10:01:36.827+0000
751,"Road-150 Red, 48",BK-R93R-48,Red,2171.2942,3578.2700,48,6409.23,6,25,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJIEB8a8wzk0OlhUWdAWLfn5/fn5+dzb29vk6KkuN/l4iFshKdPKzsTBxfnr7Idqb0hDSahFTfT0+u3t9fHx8ePj5O7t+MZqdmZdZIN9g/Du9ODe5L3FzucAD3CFn+nz9qA5RtTS1PX1/MzJ1c01TyokKrI= (truncated),superlight_red_small.gif,D10B7CC1-455E-435B-A08F-EC5B1C5776E9,2008-03-11T10:01:36.827+0000
752,"Road-150 Red, 52",BK-R93R-52,Red,2171.2942,3578.2700,52,6540.77,6,25,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJIEB8a8wzk0OlhUWdAWLfn5/fn5+dzb29vk6KkuN/l4iFshKdPKzsTBxfnr7Idqb0hDSahFTfT0+u3t9fHx8ePj5O7t+MZqdmZdZIN9g/Du9ODe5L3FzucAD3CFn+nz9qA5RtTS1PX1/MzJ1c01TyokKrI= (truncated),superlight_red_small.gif,5E085BA0-3CD5-487F-85BB-79ED1C701F23,2008-03-11T10:01:36.827+0000
753,"Road-150 Red, 56",BK-R93R-56,Red,2171.2942,3578.2700,56,6658.70,6,25,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJIEB8a8wzk0OlhUWdAWLfn5/fn5+dzb29vk6KkuN/l4iFshKdPKzsTBxfnr7Idqb0hDSahFTfT0+u3t9fHx8ePj5O7t+MZqdmZdZIN9g/Du9ODe5L3FzucAD3CFn+nz9qA5RtTS1PX1/MzJ1c01TyokKrI= (truncated),superlight_red_small.gif,30819B88-F0D3-4E7A-8105-19F6FAC2CEFB,2008-03-11T10:01:36.827+0000
754,"Road-450 Red, 58",BK-R68R-58,Red,884.7083,1457.9900,58,8069.37,6,28,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJSIiNzc2/r6+jk2OfX8/NhwcXNWWEI8Qa8uLsTCw40wMPX19bgBAerk5c3Kytq4uNvT1PTt7fj//+5PT4V7fMW/v7yTlLy5u+MBAZpNTfHw8Us5O7mJiMG8vfilpsUBAdLMzHAFBmkyNN+pqcmlpePc3e4= (truncated),roadster_red_small.gif,40D5EFFA-C0C4-479F-AF66-5F1BF8ED3BFB,2008-03-11T10:01:36.827+0000
755,"Road-450 Red, 60",BK-R68R-60,Red,884.7083,1457.9900,60,8119.26,6,28,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJSIiNzc2/r6+jk2OfX8/NhwcXNWWEI8Qa8uLsTCw40wMPX19bgBAerk5c3Kytq4uNvT1PTt7fj//+5PT4V7fMW/v7yTlLy5u+MBAZpNTfHw8Us5O7mJiMG8vfilpsUBAdLMzHAFBmkyNN+pqcmlpePc3e4= (truncated),roadster_red_small.gif,181A90CB-3678-490E-8418-78F73FB5343D,2008-03-11T10:01:36.827+0000
756,"Road-450 Red, 44",BK-R68R-44,Red,884.7083,1457.9900,44,7606.70,6,28,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJSIiNzc2/r6+jk2OfX8/NhwcXNWWEI8Qa8uLsTCw40wMPX19bgBAerk5c3Kytq4uNvT1PTt7fj//+5PT4V7fMW/v7yTlLy5u+MBAZpNTfHw8Us5O7mJiMG8vfilpsUBAdLMzHAFBmkyNN+pqcmlpePc3e4= (truncated),roadster_red_small.gif,F8B5E26A-3D33-4E39-B500-CC21A133062E,2008-03-11T10:01:36.827+0000
757,"Road-450 Red, 48",BK-R68R-48,Red,884.7083,1457.9900,48,7770.00,6,28,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJSIiNzc2/r6+jk2OfX8/NhwcXNWWEI8Qa8uLsTCw40wMPX19bgBAerk5c3Kytq4uNvT1PTt7fj//+5PT4V7fMW/v7yTlLy5u+MBAZpNTfHw8Us5O7mJiMG8vfilpsUBAdLMzHAFBmkyNN+pqcmlpePc3e4= (truncated),roadster_red_small.gif,C72C9978-0B04-46B3-9DE6-948FECA1C86E,2008-03-11T10:01:36.827+0000
758,"Road-450 Red, 52",BK-R68R-52,Red,884.7083,1457.9900,52,7901.54,6,28,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJSIiNzc2/r6+jk2OfX8/NhwcXNWWEI8Qa8uLsTCw40wMPX19bgBAerk5c3Kytq4uNvT1PTt7fj//+5PT4V7fMW/v7yTlLy5u+MBAZpNTfHw8Us5O7mJiMG8vfilpsUBAdLMzHAFBmkyNN+pqcmlpePc3e4= (truncated),roadster_red_small.gif,040A4B7D-4060-4507-AA92-7508B434797E,2008-03-11T10:01:36.827+0000
759,"Road-650 Red, 58",BK-R50R-58,Red,486.7066,782.9900,58,8976.55,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJIEB8a8wzk0OlhUWdAWLfn5/fn5+dzb29vk6KkuN/l4iFshKdPKzsTBxfnr7Idqb0hDSahFTfT0+u3t9fHx8ePj5O7t+MZqdmZdZIN9g/Du9ODe5L3FzucAD3CFn+nz9qA5RtTS1PX1/MzJ1c01TyokKrI= (truncated),superlight_red_small.gif,6711D6BC-664F-4890-9F69-AF1DE321D055,2008-03-11T10:01:36.827+0000
760,"Road-650 Red, 60",BK-R50R-60,Red,486.7066,782.9900,60,9026.44,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJIEB8a8wzk0OlhUWdAWLfn5/fn5+dzb29vk6KkuN/l4iFshKdPKzsTBxfnr7Idqb0hDSahFTfT0+u3t9fHx8ePj5O7t+MZqdmZdZIN9g/Du9ODe5L3FzucAD3CFn+nz9qA5RtTS1PX1/MzJ1c01TyokKrI= (truncated),superlight_red_small.gif,664867E5-4AB3-4783-96F9-42EFDE92F49B,2008-03-11T10:01:36.827+0000
761,"Road-650 Red, 62",BK-R50R-62,Red,486.7066,782.9900,62,9071.80,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJIEB8a8wzk0OlhUWdAWLfn5/fn5+dzb29vk6KkuN/l4iFshKdPKzsTBxfnr7Idqb0hDSahFTfT0+u3t9fHx8ePj5O7t+MZqdmZdZIN9g/Du9ODe5L3FzucAD3CFn+nz9qA5RtTS1PX1/MzJ1c01TyokKrI= (truncated),superlight_red_small.gif,1DA14E09-6D71-4E2A-9EE9-1BDFDFD8A109,2008-03-11T10:01:36.827+0000
762,"Road-650 Red, 44",BK-R50R-44,Red,486.7066,782.9900,44,8513.88,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJIEB8a8wzk0OlhUWdAWLfn5/fn5+dzb29vk6KkuN/l4iFshKdPKzsTBxfnr7Idqb0hDSahFTfT0+u3t9fHx8ePj5O7t+MZqdmZdZIN9g/Du9ODe5L3FzucAD3CFn+nz9qA5RtTS1PX1/MzJ1c01TyokKrI= (truncated),superlight_red_small.gif,F247AAAE-12E3-4048-A37B-CCE4A8999E81,2008-03-11T10:01:36.827+0000
763,"Road-650 Red, 48",BK-R50R-48,Red,486.7066,782.9900,48,8677.18,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJIEB8a8wzk0OlhUWdAWLfn5/fn5+dzb29vk6KkuN/l4iFshKdPKzsTBxfnr7Idqb0hDSahFTfT0+u3t9fHx8ePj5O7t+MZqdmZdZIN9g/Du9ODe5L3FzucAD3CFn+nz9qA5RtTS1PX1/MzJ1c01TyokKrI= (truncated),superlight_red_small.gif,3DA5FA6E-9E0F-4896-AC10-948C27F4EB79,2008-03-11T10:01:36.827+0000
764,"Road-650 Red, 52",BK-R50R-52,Red,486.7066,782.9900,52,8808.72,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJIEB8a8wzk0OlhUWdAWLfn5/fn5+dzb29vk6KkuN/l4iFshKdPKzsTBxfnr7Idqb0hDSahFTfT0+u3t9fHx8ePj5O7t+MZqdmZdZIN9g/Du9ODe5L3FzucAD3CFn+nz9qA5RtTS1PX1/MzJ1c01TyokKrI= (truncated),superlight_red_small.gif,07CFE1EA-8A37-4D2A-835F-BC8D37E564AF,2008-03-11T10:01:36.827+0000
765,"Road-650 Black, 58",BK-R50B-58,Black,486.7066,782.9900,58,8976.55,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAO7t+PLx8u3t9eDe57u5vaestfX1/c3Ky+/u9bSxsu3t7Zicoc3R1lNaY6SipGRdY4iLkjZFVMO9w5KRkwQHCWdsdePj6+Ph9HZ8hZyireHa3J2andTR28TFy/Hx97GtspKOkjY8Rf7+/mtmbH2AiYF8grc= (truncated),superlight_black_small.gif,74645B12-3CE9-49A6-BD96-2CD814B37420,2008-03-11T10:01:36.827+0000
766,"Road-650 Black, 60",BK-R50B-60,Black,486.7066,782.9900,60,9026.44,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAO7t+PLx8u3t9eDe57u5vaestfX1/c3Ky+/u9bSxsu3t7Zicoc3R1lNaY6SipGRdY4iLkjZFVMO9w5KRkwQHCWdsdePj6+Ph9HZ8hZyireHa3J2andTR28TFy/Hx97GtspKOkjY8Rf7+/mtmbH2AiYF8grc= (truncated),superlight_black_small.gif,A2DB196D-6640-49EA-A84F-2E87CA6F50C6,2008-03-11T10:01:36.827+0000
767,"Road-650 Black, 62",BK-R50B-62,Black,486.7066,782.9900,62,9071.80,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAO7t+PLx8u3t9eDe57u5vaestfX1/c3Ky+/u9bSxsu3t7Zicoc3R1lNaY6SipGRdY4iLkjZFVMO9w5KRkwQHCWdsdePj6+Ph9HZ8hZyireHa3J2andTR28TFy/Hx97GtspKOkjY8Rf7+/mtmbH2AiYF8grc= (truncated),superlight_black_small.gif,C82A8309-63D3-4C0C-AD71-E91272397095,2008-03-11T10:01:36.827+0000
768,"Road-650 Black, 44",BK-R50B-44,Black,486.7066,782.9900,44,8513.88,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAO7t+PLx8u3t9eDe57u5vaestfX1/c3Ky+/u9bSxsu3t7Zicoc3R1lNaY6SipGRdY4iLkjZFVMO9w5KRkwQHCWdsdePj6+Ph9HZ8hZyireHa3J2andTR28TFy/Hx97GtspKOkjY8Rf7+/mtmbH2AiYF8grc= (truncated),superlight_black_small.gif,11D563AC-115C-4F0D-A1E5-E946EEE8B38B,2008-03-11T10:01:36.827+0000
769,"Road-650 Black, 48",BK-R50B-48,Black,486.7066,782.9900,48,8677.18,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAO7t+PLx8u3t9eDe57u5vaestfX1/c3Ky+/u9bSxsu3t7Zicoc3R1lNaY6SipGRdY4iLkjZFVMO9w5KRkwQHCWdsdePj6+Ph9HZ8hZyireHa3J2andTR28TFy/Hx97GtspKOkjY8Rf7+/mtmbH2AiYF8grc= (truncated),superlight_black_small.gif,A7E2179E-137C-497E-A5E6-C9EA64935FB0,2008-03-11T10:01:36.827+0000
770,"Road-650 Black, 52",BK-R50B-52,Black,486.7066,782.9900,52,8808.72,6,30,2005-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAO7t+PLx8u3t9eDe57u5vaestfX1/c3Ky+/u9bSxsu3t7Zicoc3R1lNaY6SipGRdY4iLkjZFVMO9w5KRkwQHCWdsdePj6+Ph9HZ8hZyireHa3J2andTR28TFy/Hx97GtspKOkjY8Rf7+/mtmbH2AiYF8grc= (truncated),superlight_black_small.gif,136E2865-E0DA-4624-963A-31349279AB1A,2008-03-11T10:01:36.827+0000
771,"Mountain-100 Silver, 38",BK-M82S-38,Silver,1912.1544,3399.9900,38,9230.56,5,19,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAGmEq/Lx8aert9bV2fT0+7y8w8HBwuDe50dCSO3t9e7t+M3K04J9hPb1/O3t7bSxsu/u9N3d3iokKcTEzGRdY7PDy8XGxsK9w+Ha25qbp5GOkX57guPh9J2anZSQk+np6cnJyaWipePj6/7+/t3c4dDQ0M4= (truncated),superlight_silver_small.gif,CA74B54E-FC30-4464-8B83-019BFD1B2DBB,2008-03-11T10:01:36.827+0000
772,"Mountain-100 Silver, 42",BK-M82S-42,Silver,1912.1544,3399.9900,42,9421.06,5,19,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAGmEq/Lx8aert9bV2fT0+7y8w8HBwuDe50dCSO3t9e7t+M3K04J9hPb1/O3t7bSxsu/u9N3d3iokKcTEzGRdY7PDy8XGxsK9w+Ha25qbp5GOkX57guPh9J2anZSQk+np6cnJyaWipePj6/7+/t3c4dDQ0M4= (truncated),superlight_silver_small.gif,BBFFF5A5-4BDC-49A9-A5AD-7584ADFFE808,2008-03-11T10:01:36.827+0000
773,"Mountain-100 Silver, 44",BK-M82S-44,Silver,1912.1544,3399.9900,44,9584.36,5,19,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAGmEq/Lx8aert9bV2fT0+7y8w8HBwuDe50dCSO3t9e7t+M3K04J9hPb1/O3t7bSxsu/u9N3d3iokKcTEzGRdY7PDy8XGxsK9w+Ha25qbp5GOkX57guPh9J2anZSQk+np6cnJyaWipePj6/7+/t3c4dDQ0M4= (truncated),superlight_silver_small.gif,155FD77E-D6D6-43F0-8A5B-4A8305EB45CD,2008-03-11T10:01:36.827+0000
774,"Mountain-100 Silver, 48",BK-M82S-48,Silver,1912.1544,3399.9900,48,9715.90,5,19,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAGmEq/Lx8aert9bV2fT0+7y8w8HBwuDe50dCSO3t9e7t+M3K04J9hPb1/O3t7bSxsu/u9N3d3iokKcTEzGRdY7PDy8XGxsK9w+Ha25qbp5GOkX57guPh9J2anZSQk+np6cnJyaWipePj6/7+/t3c4dDQ0M4= (truncated),superlight_silver_small.gif,BA5551DF-C9EE-4B43-B3CA-8C19D0F9384D,2008-03-11T10:01:36.827+0000
775,"Mountain-100 Black, 38",BK-M82B-38,Black,1898.0944,3374.9900,38,9230.56,5,19,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAO7t+PLx8u3t9eDe57u5vaestfX1/c3Ky+/u9bSxsu3t7Zicoc3R1lNaY6SipGRdY4iLkjZFVMO9w5KRkwQHCWdsdePj6+Ph9HZ8hZyireHa3J2andTR28TFy/Hx97GtspKOkjY8Rf7+/mtmbH2AiYF8grc= (truncated),superlight_black_small.gif,DEA33347-FCD3-4346-AA0F-068CD6B3AD06,2008-03-11T10:01:36.827+0000
776,"Mountain-100 Black, 42",BK-M82B-42,Black,1898.0944,3374.9900,42,9421.06,5,19,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAO7t+PLx8u3t9eDe57u5vaestfX1/c3Ky+/u9bSxsu3t7Zicoc3R1lNaY6SipGRdY4iLkjZFVMO9w5KRkwQHCWdsdePj6+Ph9HZ8hZyireHa3J2andTR28TFy/Hx97GtspKOkjY8Rf7+/mtmbH2AiYF8grc= (truncated),superlight_black_small.gif,02935111-A546-4C6D-941F-BE12D42C158E,2008-03-11T10:01:36.827+0000
777,"Mountain-100 Black, 44",BK-M82B-44,Black,1898.0944,3374.9900,44,9584.36,5,19,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAO7t+PLx8u3t9eDe57u5vaestfX1/c3Ky+/u9bSxsu3t7Zicoc3R1lNaY6SipGRdY4iLkjZFVMO9w5KRkwQHCWdsdePj6+Ph9HZ8hZyireHa3J2andTR28TFy/Hx97GtspKOkjY8Rf7+/mtmbH2AiYF8grc= (truncated),superlight_black_small.gif,7920BC3B-8FD4-4610-93D2-E693A66B6474,2008-03-11T10:01:36.827+0000
778,"Mountain-100 Black, 48",BK-M82B-48,Black,1898.0944,3374.9900,48,9715.90,5,19,2005-07-01T00:00:00.000+0000,2006-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAO7t+PLx8u3t9eDe57u5vaestfX1/c3Ky+/u9bSxsu3t7Zicoc3R1lNaY6SipGRdY4iLkjZFVMO9w5KRkwQHCWdsdePj6+Ph9HZ8hZyireHa3J2andTR28TFy/Hx97GtspKOkjY8Rf7+/mtmbH2AiYF8grc= (truncated),superlight_black_small.gif,1B486300-7E64-4C5D-A9BA-A8368E20C5A0,2008-03-11T10:01:36.827+0000
779,"Mountain-200 Silver, 38",BK-M68S-38,Silver,1265.6195,2319.9900,38,10591.33,5,20,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAANzd4bnF0NPU2z1BTmlqcvHw+ePi8pqboe7w9Xl7hLq8wV5iaru7vKWzxPX19svM0rK0u/Dw8O7u75WXnuDh4urq6XeClNjZ2e7u+Onp9auxt8PFykRJU/b1/VFUXuXl5s7S1t/d6vHy9E1RXJaswtTY23E= (truncated),hotrodbike_silver_small.gif,3A45D835-ABAE-4806-AC03-C53ABCD3B974,2008-03-11T10:01:36.827+0000
780,"Mountain-200 Silver, 42",BK-M68S-42,Silver,1265.6195,2319.9900,42,10781.83,5,20,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAANzd4bnF0NPU2z1BTmlqcvHw+ePi8pqboe7w9Xl7hLq8wV5iaru7vKWzxPX19svM0rK0u/Dw8O7u75WXnuDh4urq6XeClNjZ2e7u+Onp9auxt8PFykRJU/b1/VFUXuXl5s7S1t/d6vHy9E1RXJaswtTY23E= (truncated),hotrodbike_silver_small.gif,CE4849B4-56E6-4B50-808B-9BDE67CC4704,2008-03-11T10:01:36.827+0000
781,"Mountain-200 Silver, 46",BK-M68S-46,Silver,1265.6195,2319.9900,46,10945.13,5,20,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAANzd4bnF0NPU2z1BTmlqcvHw+ePi8pqboe7w9Xl7hLq8wV5iaru7vKWzxPX19svM0rK0u/Dw8O7u75WXnuDh4urq6XeClNjZ2e7u+Onp9auxt8PFykRJU/b1/VFUXuXl5s7S1t/d6vHy9E1RXJaswtTY23E= (truncated),hotrodbike_silver_small.gif,20799030-420C-496A-9922-09189C2B457E,2008-03-11T10:01:36.827+0000
782,"Mountain-200 Black, 38",BK-M68B-38,Black,1251.9813,2294.9900,38,10591.33,5,20,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAJqco77Cx52jrPHw+WVmaU1TZHyElOHd5E1RXEFFTURJU7Kyu/b1/e7w9fX19e7u7sLCxO7u+NXT2QsYKpeZntHR1Ono9FBUXj1DUl1havDn4MvL0/X1+t/c6oOEigACBPDu+PDw8P7+/u3t9vz8/Nva4+o= (truncated),hotrodbike_black_small.gif,82CB8F9B-B8BB-4841-98D3-BCDB807C4DD8,2008-03-11T10:01:36.827+0000
783,"Mountain-200 Black, 42",BK-M68B-42,Black,1251.9813,2294.9900,42,10781.83,5,20,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAJqco77Cx52jrPHw+WVmaU1TZHyElOHd5E1RXEFFTURJU7Kyu/b1/e7w9fX19e7u7sLCxO7u+NXT2QsYKpeZntHR1Ono9FBUXj1DUl1havDn4MvL0/X1+t/c6oOEigACBPDu+PDw8P7+/u3t9vz8/Nva4+o= (truncated),hotrodbike_black_small.gif,2B0AF5B9-7571-4621-B760-47DF599F9650,2008-03-11T10:01:36.827+0000
784,"Mountain-200 Black, 46",BK-M68B-46,Black,1251.9813,2294.9900,46,10945.13,5,20,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAJqco77Cx52jrPHw+WVmaU1TZHyElOHd5E1RXEFFTURJU7Kyu/b1/e7w9fX19e7u7sLCxO7u+NXT2QsYKpeZntHR1Ono9FBUXj1DUl1havDn4MvL0/X1+t/c6oOEigACBPDu+PDw8P7+/u3t9vz8/Nva4+o= (truncated),hotrodbike_black_small.gif,33F42284-E216-4B98-BA48-B4EE18A01FA0,2008-03-11T10:01:36.827+0000
785,"Mountain-300 Black, 38",BK-M47B-38,Black,598.4354,1079.9900,38,11498.51,5,21,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJqco77Cx52jrPHw+WVmaU1TZHyElOHd5E1RXEFFTURJU7Kyu/b1/e7w9fX19e7u7sLCxO7u+NXT2QsYKpeZntHR1Ono9FBUXj1DUl1havDn4MvL0/X1+t/c6oOEigACBPDu+PDw8P7+/u3t9vz8/Nva4+o= (truncated),hotrodbike_black_small.gif,F06C2CBF-0901-4C08-80ED-FB4E87171B3B,2008-03-11T10:01:36.827+0000
786,"Mountain-300 Black, 40",BK-M47B-40,Black,598.4354,1079.9900,40,11689.01,5,21,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJqco77Cx52jrPHw+WVmaU1TZHyElOHd5E1RXEFFTURJU7Kyu/b1/e7w9fX19e7u7sLCxO7u+NXT2QsYKpeZntHR1Ono9FBUXj1DUl1havDn4MvL0/X1+t/c6oOEigACBPDu+PDw8P7+/u3t9vz8/Nva4+o= (truncated),hotrodbike_black_small.gif,580D4322-BE03-4C91-83D2-EE33EC6008AB,2008-03-11T10:01:36.827+0000
787,"Mountain-300 Black, 44",BK-M47B-44,Black,598.4354,1079.9900,44,11852.31,5,21,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJqco77Cx52jrPHw+WVmaU1TZHyElOHd5E1RXEFFTURJU7Kyu/b1/e7w9fX19e7u7sLCxO7u+NXT2QsYKpeZntHR1Ono9FBUXj1DUl1havDn4MvL0/X1+t/c6oOEigACBPDu+PDw8P7+/u3t9vz8/Nva4+o= (truncated),hotrodbike_black_small.gif,07C2A548-0452-47B4-9DCE-6EDB0A30C85E,2008-03-11T10:01:36.827+0000
788,"Mountain-300 Black, 48",BK-M47B-48,Black,598.4354,1079.9900,48,11983.85,5,21,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAJqco77Cx52jrPHw+WVmaU1TZHyElOHd5E1RXEFFTURJU7Kyu/b1/e7w9fX19e7u7sLCxO7u+NXT2QsYKpeZntHR1Ono9FBUXj1DUl1havDn4MvL0/X1+t/c6oOEigACBPDu+PDw8P7+/u3t9vz8/Nva4+o= (truncated),hotrodbike_black_small.gif,16078DBE-388D-4C18-AA8F-0C8F48035468,2008-03-11T10:01:36.827+0000
789,"Road-250 Red, 44",BK-R89R-44,Red,1518.7864,2443.3500,44,6699.52,6,26,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAPmklOLj8+Hi5EVGSXV3e7DD0fmKdDk6P1FujGZna5ido3WFjzQ1OvHy/uPj+tni7vT2/vzq6L69x+zs8+3t/jNHU/j5/ldmdFZWWpSmtXl8gePl6PI1FMrQ1quyt9HR06uusfF+a8nL5vn6+vVHJru8voU= (truncated),racer_red_small.gif,0AA71AD6-AFAF-43C6-9745-35D815B50A5B,2008-03-11T10:01:36.827+0000
790,"Road-250 Red, 48",BK-R89R-48,Red,1518.7864,2443.3500,48,6862.82,6,26,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAPmklOLj8+Hi5EVGSXV3e7DD0fmKdDk6P1FujGZna5ido3WFjzQ1OvHy/uPj+tni7vT2/vzq6L69x+zs8+3t/jNHU/j5/ldmdFZWWpSmtXl8gePl6PI1FMrQ1quyt9HR06uusfF+a8nL5vn6+vVHJru8voU= (truncated),racer_red_small.gif,115DDADE-70E3-43F9-80DC-638DAEA271C4,2008-03-11T10:01:36.827+0000
791,"Road-250 Red, 52",BK-R89R-52,Red,1518.7864,2443.3500,52,6994.36,6,26,2006-07-01T00:00:00.000+0000,2007-06-30T00:00:00.000+0000,null,R0lGODlhUAAxAPcAAPmklOLj8+Hi5EVGSXV3e7DD0fmKdDk6P1FujGZna5ido3WFjzQ1OvHy/uPj+tni7vT2/vzq6L69x+zs8+3t/jNHU/j5/ldmdFZWWpSmtXl8gePl6PI1FMrQ1quyt9HR06uusfF+a8nL5vn6+vVHJru8voU= (truncated),racer_red_small.gif,C9FD1DF4-9512-420A-B379-067108033B75,2008-03-11T10:01:36.827+0000
792,"Road-250 Red, 58",BK-R89R-58,Red,1554.9479,2443.3500,58,7162.19,6,26,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAPmklOLj8+Hi5EVGSXV3e7DD0fmKdDk6P1FujGZna5ido3WFjzQ1OvHy/uPj+tni7vT2/vzq6L69x+zs8+3t/jNHU/j5/ldmdFZWWpSmtXl8gePl6PI1FMrQ1quyt9HR06uusfF+a8nL5vn6+vVHJru8voU= (truncated),racer_red_small.gif,DF629C11-8D8B-4774-9D52-ECB64DC95212,2008-03-11T10:01:36.827+0000
793,"Road-250 Black, 44",BK-R89B-44,Black,1554.9479,2443.3500,44,6699.52,6,26,2006-07-01T00:00:00.000+0000,null,null,R0lGODlhUAAxAPcAAOPj/Li7yKytsFVVWm+Dj/n6/fT2/u3t/ipGU+Ll6pqms01shpmbnsvQ1dzi67u9voeLk1xmc9HR0/n6+sXJ4+np/dzc6Wdrddze4qqrrTs8Qq2vtZSVmtna3LCxtKKjpiYnLAMDC0tNUv7+/8zN0sLCxL8= (truncated),racer_black_small.gif,1FF419B5-52AF-4F7E-AEAE-4FEC5E99DE35,2008-03-11T10:01:36.827+0000
